"","customerId","orderTimestamp","amountSpent","productName","productCategory","adSpent","acqChannel","age","salary"
"241",253,2009-12-28,5.115,"Step and Distance Pedometer TL Pro","Industrial",12.3085115998983,"fb",60,"mid"
"242",253,2010-01-05,65.1562,"Biking Tracker U Pro with MP3 Player","Pets and Animals",12.3085115998983,"fb",60,"mid"
"243",253,2010-01-07,31.1478,"Wearable Transmitter KR","Lifestyle",12.3085115998983,"fb",60,"mid"
"244",253,2010-01-12,210.89,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",12.3085115998983,"fb",60,"mid"
"245",253,2010-01-19,105.739,"Action Camera Pro","Lifestyle",12.3085115998983,"fb",60,"mid"
"246",253,2010-01-26,166.457,"Strapless Heart Rate Monitor","Medical",12.3085115998983,"fb",60,"mid"
"247",253,2010-01-30,42.3975,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",12.3085115998983,"fb",60,"mid"
"248",253,2010-02-01,136.1052,"Microcontroller ES","Fitness",12.3085115998983,"fb",60,"mid"
"249",253,2010-02-09,203.433,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",12.3085115998983,"fb",60,"mid"
"250",253,2010-02-15,129.07,"Wearable AUSG with Calorie Counter","Medical",12.3085115998983,"fb",60,"mid"
"251",253,2010-02-22,166.3652,"Step and Distance Pedometer TL Pro","Industrial",12.3085115998983,"fb",60,"mid"
"252",253,2010-03-01,165.1375,"Biking Tracker U Pro with MP3 Player","Pets and Animals",12.3085115998983,"fb",60,"mid"
"253",253,2010-03-08,294.2708,"Wearable Transmitter KR","Lifestyle",12.3085115998983,"fb",60,"mid"
"254",277,2009-01-14,127.47,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",9.97768558189273,"google",27,"low"
"255",277,2009-01-28,146.085,"Action Camera Pro","Lifestyle",9.97768558189273,"google",27,"low"
"256",277,2009-02-15,89.295,"Strapless Heart Rate Monitor","Medical",9.97768558189273,"google",27,"low"
"257",277,2009-02-25,169.72,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",9.97768558189273,"google",27,"low"
"258",277,2009-03-11,104.45,"Microcontroller ES","Fitness",9.97768558189273,"google",27,"low"
"259",277,2009-03-19,187.81,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",9.97768558189273,"google",27,"low"
"260",277,2009-04-02,117.76,"Wearable AUSG with Calorie Counter","Medical",9.97768558189273,"google",27,"low"
"261",277,2009-04-09,64.8,"Step and Distance Pedometer TL Pro","Industrial",9.97768558189273,"google",27,"low"
"262",277,2009-04-15,47.03,"Biking Tracker U Pro with MP3 Player","Pets and Animals",9.97768558189273,"google",27,"low"
"263",277,2009-04-20,94.87,"Wearable Transmitter KR","Lifestyle",9.97768558189273,"google",27,"low"
"264",277,2009-05-12,181.295,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",9.97768558189273,"google",27,"low"
"265",277,2009-05-21,118.76,"Action Camera Pro","Lifestyle",9.97768558189273,"google",27,"low"
"266",277,2009-06-09,177.12,"Strapless Heart Rate Monitor","Medical",9.97768558189273,"google",27,"low"
"267",277,2009-06-18,120.61,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",9.97768558189273,"google",27,"low"
"268",277,2009-07-02,137.01,"Microcontroller ES","Fitness",9.97768558189273,"google",27,"low"
"269",277,2009-07-13,179.49,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",9.97768558189273,"google",27,"low"
"270",277,2009-07-29,100.05,"Wearable AUSG with Calorie Counter","Medical",9.97768558189273,"google",27,"low"
"271",277,2009-08-17,269.125,"Step and Distance Pedometer TL Pro","Industrial",9.97768558189273,"google",27,"low"
"272",277,2009-09-02,234.591,"Biking Tracker U Pro with MP3 Player","Pets and Animals",9.97768558189273,"google",27,"low"
"273",277,2009-09-22,136.5805,"Wearable Transmitter KR","Lifestyle",9.97768558189273,"google",27,"low"
"274",277,2009-09-29,105.6752,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",9.97768558189273,"google",27,"low"
"275",277,2009-10-20,153.09,"Action Camera Pro","Lifestyle",9.97768558189273,"google",27,"low"
"276",277,2009-11-03,212.5655,"Strapless Heart Rate Monitor","Medical",9.97768558189273,"google",27,"low"
"277",277,2009-11-11,199.8052,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",9.97768558189273,"google",27,"low"
"278",277,2009-12-16,336.717,"Microcontroller ES","Fitness",9.97768558189273,"google",27,"low"
"279",277,2009-12-22,100.1412,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",9.97768558189273,"google",27,"low"
"280",277,2010-01-12,263.4845,"Wearable AUSG with Calorie Counter","Medical",9.97768558189273,"google",27,"low"
"281",277,2010-01-25,286.3177,"Step and Distance Pedometer TL Pro","Industrial",9.97768558189273,"google",27,"low"
"282",277,2010-02-02,214.04,"Biking Tracker U Pro with MP3 Player","Pets and Animals",9.97768558189273,"google",27,"low"
"283",277,2010-02-22,210.296,"Wearable Transmitter KR","Lifestyle",9.97768558189273,"google",27,"low"
"284",277,2010-03-08,200.38,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",9.97768558189273,"google",27,"low"
"285",407,2009-02-09,20.55,"Action Camera Pro","Lifestyle",17.2808457042556,"fb",39,"low"
"286",457,2009-01-13,50.21,"Strapless Heart Rate Monitor","Medical",33.8296889723279,"fb",67,"mid"
"287",457,2009-03-05,39.44,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",33.8296889723279,"fb",67,"mid"
"288",457,2009-07-21,50.67,"Microcontroller ES","Fitness",33.8296889723279,"fb",67,"mid"
"289",457,2009-12-14,92.2452,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",33.8296889723279,"fb",67,"mid"
"290",457,2010-01-11,56.07,"Wearable AUSG with Calorie Counter","Medical",33.8296889723279,"fb",67,"mid"
"291",457,2010-01-18,28.81,"Step and Distance Pedometer TL Pro","Industrial",33.8296889723279,"fb",67,"mid"
"292",457,2010-01-25,53.89,"Biking Tracker U Pro with MP3 Player","Pets and Animals",33.8296889723279,"fb",67,"mid"
"293",457,2010-02-22,37.13,"Wearable Transmitter KR","Lifestyle",33.8296889723279,"fb",67,"mid"
"294",457,2010-03-03,60.235,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",33.8296889723279,"fb",67,"mid"
"295",457,2010-03-08,42.56,"Action Camera Pro","Lifestyle",33.8296889723279,"fb",67,"mid"
"296",464,2009-02-19,12.6,"Strapless Heart Rate Monitor","Medical",31.7025737399235,"fb",33,"mid"
"297",550,2009-01-12,87.63,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",14.2946453774348,"fb",61,"high"
"298",550,2009-02-09,89.33,"Microcontroller ES","Fitness",14.2946453774348,"fb",61,"high"
"299",550,2009-02-23,177.63,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",14.2946453774348,"fb",61,"high"
"300",550,2009-05-31,101.09,"Wearable AUSG with Calorie Counter","Medical",14.2946453774348,"fb",61,"high"
"301",550,2009-06-22,94.34,"Step and Distance Pedometer TL Pro","Industrial",14.2946453774348,"fb",61,"high"
"302",550,2010-01-06,113.771,"Biking Tracker U Pro with MP3 Player","Pets and Animals",14.2946453774348,"fb",61,"high"
"303",616,2009-01-24,101.22,"Wearable Transmitter KR","Lifestyle",26.4355113927741,"fb",28,"low"
"304",616,2009-03-17,93.29,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",26.4355113927741,"fb",28,"low"
"305",616,2009-04-20,191.62,"Action Camera Pro","Lifestyle",26.4355113927741,"fb",28,"low"
"306",807,2009-05-19,89.56,"Strapless Heart Rate Monitor","Medical",7.75869640684687,"fb",24,"low"
"307",807,2009-06-11,32.7,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",7.75869640684687,"fb",24,"low"
"308",807,2009-07-14,41.79,"Microcontroller ES","Fitness",7.75869640684687,"fb",24,"low"
"309",825,2009-12-21,52.39,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",46.8726902012713,"fb",66,"low"
"310",891,2009-01-13,131.98,"Wearable AUSG with Calorie Counter","Medical",11.9827531720512,"google",31,"low"
"311",891,2009-01-27,105.73,"Step and Distance Pedometer TL Pro","Industrial",11.9827531720512,"google",31,"low"
"312",891,2009-02-10,136.07,"Biking Tracker U Pro with MP3 Player","Pets and Animals",11.9827531720512,"google",31,"low"
"313",891,2009-02-25,117.51,"Wearable Transmitter KR","Lifestyle",11.9827531720512,"google",31,"low"
"314",891,2009-03-10,134,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",11.9827531720512,"google",31,"low"
"315",891,2009-04-01,155.35,"Action Camera Pro","Lifestyle",11.9827531720512,"google",31,"low"
"316",891,2009-04-14,67.66,"Strapless Heart Rate Monitor","Medical",11.9827531720512,"google",31,"low"
"317",891,2009-04-27,145.37,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",11.9827531720512,"google",31,"low"
"318",891,2009-05-18,117.51,"Microcontroller ES","Fitness",11.9827531720512,"google",31,"low"
"319",891,2009-05-28,127.47,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",11.9827531720512,"google",31,"low"
"320",891,2009-06-10,66.28,"Wearable AUSG with Calorie Counter","Medical",11.9827531720512,"google",31,"low"
"321",891,2009-06-15,66.08,"Step and Distance Pedometer TL Pro","Industrial",11.9827531720512,"google",31,"low"
"322",891,2009-06-22,54.13,"Biking Tracker U Pro with MP3 Player","Pets and Animals",11.9827531720512,"google",31,"low"
"323",891,2009-07-14,47.88,"Wearable Transmitter KR","Lifestyle",11.9827531720512,"google",31,"low"
"324",891,2009-07-20,44.42,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",11.9827531720512,"google",31,"low"
"325",891,2009-09-08,114.02,"Action Camera Pro","Lifestyle",11.9827531720512,"google",31,"low"
"326",891,2009-10-21,56.0252,"Strapless Heart Rate Monitor","Medical",11.9827531720512,"google",31,"low"
"327",891,2009-11-05,130.41,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",11.9827531720512,"google",31,"low"
"328",891,2009-11-18,51.33,"Microcontroller ES","Fitness",11.9827531720512,"google",31,"low"
"329",891,2009-12-06,60.92,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",11.9827531720512,"google",31,"low"
"330",891,2009-12-22,45.7102,"Wearable AUSG with Calorie Counter","Medical",11.9827531720512,"google",31,"low"
"331",891,2009-12-23,63.31,"Step and Distance Pedometer TL Pro","Industrial",11.9827531720512,"google",31,"low"
"332",891,2010-01-21,69.55,"Biking Tracker U Pro with MP3 Player","Pets and Animals",11.9827531720512,"google",31,"low"
"333",891,2010-02-04,132.97,"Wearable Transmitter KR","Lifestyle",11.9827531720512,"google",31,"low"
"334",899,2009-01-20,12.29,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",8.2634315781761,"fb",69,"low"
"335",937,2010-01-12,41.35,"Action Camera Pro","Lifestyle",14.9838553166483,"fb",63,"low"
"336",937,2010-01-19,35.5402,"Strapless Heart Rate Monitor","Medical",14.9838553166483,"fb",63,"low"
"337",937,2010-01-27,48.6488,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",14.9838553166483,"fb",63,"low"
"338",937,2010-03-03,56.3302,"Microcontroller ES","Fitness",14.9838553166483,"fb",63,"low"
"339",940,2010-01-04,116.4058,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",41.806563347578,"google",50,"low"
"340",1023,2009-05-10,28.82,"Wearable AUSG with Calorie Counter","Medical",36.4124950680416,"fb",38,"low"
"341",1023,2009-05-15,26.37,"Step and Distance Pedometer TL Pro","Industrial",36.4124950680416,"fb",38,"low"
"342",1023,2009-05-21,46,"Biking Tracker U Pro with MP3 Player","Pets and Animals",36.4124950680416,"fb",38,"low"
"343",1023,2009-09-11,36.99,"Wearable Transmitter KR","Lifestyle",36.4124950680416,"fb",38,"low"
"344",1023,2009-10-01,76.52,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",36.4124950680416,"fb",38,"low"
"345",1027,2009-12-27,42.82,"Action Camera Pro","Lifestyle",46.2028876270633,"fb",22,"low"
"346",1409,2009-03-01,25.93,"Strapless Heart Rate Monitor","Medical",34.3881855618674,"fb",59,"mid"
"347",1409,2009-05-19,27.01,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",34.3881855618674,"fb",59,"mid"
"348",1409,2009-10-22,53.66,"Microcontroller ES","Fitness",34.3881855618674,"fb",59,"mid"
"349",1558,2009-01-06,62.74,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",5.42889342992567,"google",56,"mid"
"350",1558,2009-01-27,71.88,"Wearable AUSG with Calorie Counter","Medical",5.42889342992567,"google",56,"mid"
"351",1558,2009-03-17,44.01,"Step and Distance Pedometer TL Pro","Industrial",5.42889342992567,"google",56,"mid"
"352",1558,2009-03-26,37.78,"Biking Tracker U Pro with MP3 Player","Pets and Animals",5.42889342992567,"google",56,"mid"
"353",1558,2009-05-19,46.98,"Wearable Transmitter KR","Lifestyle",5.42889342992567,"google",56,"mid"
"354",1558,2009-11-03,138.56,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",5.42889342992567,"google",56,"mid"
"355",1558,2009-11-17,76.85,"Action Camera Pro","Lifestyle",5.42889342992567,"google",56,"mid"
"356",1558,2009-11-23,236.45,"Strapless Heart Rate Monitor","Medical",5.42889342992567,"google",56,"mid"
"357",1558,2009-11-30,102.9042,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",5.42889342992567,"google",56,"mid"
"358",1558,2009-12-08,50.47,"Microcontroller ES","Fitness",5.42889342992567,"google",56,"mid"
"359",1558,2009-12-08,14.21,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",5.42889342992567,"google",56,"mid"
"360",1558,2009-12-15,281.6052,"Wearable AUSG with Calorie Counter","Medical",5.42889342992567,"google",56,"mid"
"361",1558,2010-01-05,112.77,"Step and Distance Pedometer TL Pro","Industrial",5.42889342992567,"google",56,"mid"
"362",1588,2009-02-10,18.32,"Biking Tracker U Pro with MP3 Player","Pets and Animals",13.4598665330559,"google",38,"low"
"363",1625,2009-01-14,33.22,"Wearable Transmitter KR","Lifestyle",49.742975234054,"fb",53,"low"
"364",1625,2009-05-08,48.49,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",49.742975234054,"fb",53,"low"
"365",1625,2009-05-22,36.4,"Action Camera Pro","Lifestyle",49.742975234054,"fb",53,"low"
"366",1625,2009-07-31,50.07,"Strapless Heart Rate Monitor","Medical",49.742975234054,"fb",53,"low"
"367",1625,2009-08-21,27.39,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",49.742975234054,"fb",53,"low"
"368",1625,2009-09-24,35.5602,"Microcontroller ES","Fitness",49.742975234054,"fb",53,"low"
"369",1625,2009-10-30,50.38,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",49.742975234054,"fb",53,"low"
"370",1625,2010-01-29,33.814,"Wearable AUSG with Calorie Counter","Medical",49.742975234054,"fb",53,"low"
"371",1701,2009-08-18,57.33,"Step and Distance Pedometer TL Pro","Industrial",48.8883546269499,"fb",51,"low"
"372",1701,2009-09-09,50.493,"Biking Tracker U Pro with MP3 Player","Pets and Animals",48.8883546269499,"fb",51,"low"
"373",1701,2009-09-24,91.76,"Wearable Transmitter KR","Lifestyle",48.8883546269499,"fb",51,"low"
"374",1701,2009-10-08,28.39,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",48.8883546269499,"fb",51,"low"
"375",1701,2009-10-15,28.79,"Action Camera Pro","Lifestyle",48.8883546269499,"fb",51,"low"
"376",1701,2009-10-30,53.12,"Strapless Heart Rate Monitor","Medical",48.8883546269499,"fb",51,"low"
"377",1701,2009-11-24,51.63,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",48.8883546269499,"fb",51,"low"
"378",1701,2009-12-18,106.2787,"Microcontroller ES","Fitness",48.8883546269499,"fb",51,"low"
"379",1701,2009-12-30,116.423,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",48.8883546269499,"fb",51,"low"
"380",1844,2009-09-30,53.1402,"Wearable AUSG with Calorie Counter","Medical",31.9897133023478,"google",35,"low"
"381",1925,2009-10-24,87.581,"Step and Distance Pedometer TL Pro","Industrial",39.4125141503755,"fb",69,"low"
"382",2195,2009-03-10,49.15,"Biking Tracker U Pro with MP3 Player","Pets and Animals",25.0801556762308,"fb",36,"mid"
"383",2195,2009-03-17,23.27,"Wearable Transmitter KR","Lifestyle",25.0801556762308,"fb",36,"mid"
"384",2195,2009-05-27,53.77,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",25.0801556762308,"fb",36,"mid"
"385",2195,2009-06-01,47.58,"Action Camera Pro","Lifestyle",25.0801556762308,"fb",36,"mid"
"386",2195,2010-01-31,95.4563,"Strapless Heart Rate Monitor","Medical",25.0801556762308,"fb",36,"mid"
"387",2195,2010-02-16,64.84,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",25.0801556762308,"fb",36,"mid"
"388",2235,2010-01-07,25.7177,"Microcontroller ES","Fitness",42.4155751005746,"google",30,"low"
"389",2235,2010-01-13,16.54,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",42.4155751005746,"google",30,"low"
"390",2235,2010-01-19,14.35,"Wearable AUSG with Calorie Counter","Medical",42.4155751005746,"google",30,"low"
"391",2235,2010-02-12,35.5677,"Step and Distance Pedometer TL Pro","Industrial",42.4155751005746,"google",30,"low"
"392",2583,2009-02-04,21.37,"Biking Tracker U Pro with MP3 Player","Pets and Animals",35.105734213721,"google",27,"low"
"393",2583,2009-06-11,25.19,"Wearable Transmitter KR","Lifestyle",35.105734213721,"google",27,"low"
"394",2583,2009-06-18,15.41,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",35.105734213721,"google",27,"low"
"395",2583,2009-06-25,31.34,"Action Camera Pro","Lifestyle",35.105734213721,"google",27,"low"
"396",2583,2009-07-02,21.86,"Strapless Heart Rate Monitor","Medical",35.105734213721,"google",27,"low"
"397",2583,2009-07-23,17.14,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",35.105734213721,"google",27,"low"
"398",2583,2009-08-20,35.86,"Microcontroller ES","Fitness",35.105734213721,"google",27,"low"
"399",2583,2009-09-03,34.83,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",35.105734213721,"google",27,"low"
"400",2583,2009-09-10,59.49,"Wearable AUSG with Calorie Counter","Medical",35.105734213721,"google",27,"low"
"401",2583,2009-09-17,21.72,"Step and Distance Pedometer TL Pro","Industrial",35.105734213721,"google",27,"low"
"402",2583,2009-09-24,15.76,"Biking Tracker U Pro with MP3 Player","Pets and Animals",35.105734213721,"google",27,"low"
"403",2583,2009-10-01,34.94,"Wearable Transmitter KR","Lifestyle",35.105734213721,"google",27,"low"
"404",2583,2009-10-08,28.88,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",35.105734213721,"google",27,"low"
"405",2583,2009-10-22,19.76,"Action Camera Pro","Lifestyle",35.105734213721,"google",27,"low"
"406",2583,2009-11-11,29.8002,"Strapless Heart Rate Monitor","Medical",35.105734213721,"google",27,"low"
"407",2583,2009-12-07,57.6245,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",35.105734213721,"google",27,"low"
"408",2583,2009-12-28,69.1302,"Microcontroller ES","Fitness",35.105734213721,"google",27,"low"
"409",2583,2010-02-10,33.4,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",35.105734213721,"google",27,"low"
"410",2583,2010-02-26,30.4472,"Wearable AUSG with Calorie Counter","Medical",35.105734213721,"google",27,"low"
"411",2930,2009-02-21,69.84,"Step and Distance Pedometer TL Pro","Industrial",10.5421493786853,"google",52,"low"
"412",3181,2009-02-17,18.35,"Biking Tracker U Pro with MP3 Player","Pets and Animals",33.3733442421071,"fb",68,"mid"
"413",3181,2009-04-16,26.24,"Wearable Transmitter KR","Lifestyle",33.3733442421071,"fb",68,"mid"
"414",3181,2009-04-23,14.37,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",33.3733442421071,"fb",68,"mid"
"415",3190,2009-01-06,35.48,"Action Camera Pro","Lifestyle",40.9579444020055,"google",29,"low"
"416",3190,2009-05-07,15.05,"Strapless Heart Rate Monitor","Medical",40.9579444020055,"google",29,"low"
"417",3190,2009-05-07,2.99,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",40.9579444020055,"google",29,"low"
"418",3194,2009-01-06,7.37,"Microcontroller ES","Fitness",26.2051782880444,"fb",29,"mid"
"419",3194,2009-06-17,20.62,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",26.2051782880444,"fb",29,"mid"
"420",3194,2009-06-30,8.18,"Wearable AUSG with Calorie Counter","Medical",26.2051782880444,"fb",29,"mid"
"421",3194,2010-01-31,20.82,"Step and Distance Pedometer TL Pro","Industrial",26.2051782880444,"fb",29,"mid"
"422",3197,2010-01-05,73.8033,"Biking Tracker U Pro with MP3 Player","Pets and Animals",33.205274422653,"fb",53,"low"
